participant,lexicality,spelling,button,response,accuracy,previous_accuracy,rt,nletters,CELEX_frequency
52,W,cut,2,W,1,1,512,3,3180
52,N,dabbon,1,N,1,1,547,6,0
52,N,dape,1,N,1,1,530,4,0
52,W,dark,2,W,1,1,482,4,3331
52,W,days,2,W,1,0,960,4,6999
52,W,dead,2,W,1,1,609,4,3289
52,W,deal,2,W,1,0,549,4,3153
52,W,death,2,W,1,1,488,5,4008
52,W,deep,2,W,1,0,505,4,2413
52,N,detued,1,N,1,1,462,6,0
52,N,dinnects,1,N,1,1,462,8,0
52,N,displaked,1,N,1,1,585,9,0
52,N,doger,1,N,1,0,718,5,0
52,N,draced,2,W,0,1,486,6,0
52,N,draughed,1,N,1,1,2605,8,0
52,N,dwaw,1,N,1,1,854,4,0
52,W,early,2,W,1,1,567,5,5698
52,N,earnumns,1,N,1,1,463,8,0
52,W,earth,2,W,1,1,457,5,2825
52,W,east,2,W,1,1,574,4,2409
52,W,either,2,W,1,1,411,6,5303
52,N,enbeys,1,N,1,1,471,6,0
52,W,english,2,W,1,1,518,7,3681
52,W,enough,2,W,1,1,543,6,8881
52,N,esdorts,1,N,1,0,663,7,0
52,N,eticts,1,N,1,1,432,6,0
52,W,even,2,W,1,1,577,4,23445
52,W,every,2,W,1,1,419,5,9788
52,N,fabble,1,N,1,1,704,6,0
52,W,fact,2,W,1,1,667,4,9130
52,N,facured,1,N,1,1,647,7,0
52,N,faney,1,N,1,1,463,5,0
52,W,far,2,W,1,1,487,3,9230
52,N,fasope,1,N,1,0,507,6,0
52,N,fawnstrip,1,N,1,1,505,9,0
52,W,feet,2,W,1,1,484,4,4104
52,W,find,2,W,1,1,554,4,9272
52,W,fine,2,W,1,1,458,4,2563
52,N,firch,1,N,1,1,634,5,0
52,N,firched,1,N,1,0,442,7,0
52,W,fire,2,W,1,1,537,4,2738
52,W,first,2,W,1,1,490,5,21740
52,N,fissards,1,N,1,1,537,8,0
52,W,floor,2,W,1,1,502,5,2888
52,N,floot,1,N,1,1,591,5,0
52,N,foke,1,N,1,1,589,4,0
52,N,folt,1,N,1,1,532,4,0
52,N,forebass,1,N,1,1,672,8,0
52,N,forgoins,1,N,1,1,548,8,0
52,W,forward,2,W,1,1,739,7,2588
52,W,friends,2,W,1,1,523,7,3674
52,W,front,2,W,1,1,524,5,4588
52,W,full,2,W,1,1,429,4,4818
52,N,fungaits,1,N,1,0,1231,8,0
52,W,future,2,W,1,1,425,6,3482
52,N,gabal,1,N,1,1,540,5,0
52,N,gallind,1,N,1,1,544,7,0
52,W,game,2,W,1,1,519,4,2649
52,W,gave,2,W,1,1,771,4,5164
52,N,geads,1,N,1,1,633,5,0
52,N,gno,1,N,1,1,668,3,0
52,W,going,2,W,1,1,653,5,14937
52,W,good,2,W,1,1,568,4,16874
52,N,grakh,1,N,1,0,462,5,0
52,N,grares,1,N,1,1,466,6,0
52,W,great,2,W,1,1,552,5,11693
52,W,greater,2,W,1,1,494,7,2542
52,N,greetman,1,N,1,1,758,8,0
52,N,gringest,1,N,1,0,630,8,0
52,W,ground,2,W,1,1,470,6,3354
52,W,group,2,W,1,1,555,5,5462
52,W,groups,2,W,1,1,602,6,3000
52,N,habbling,1,N,1,1,535,8,0
52,W,hair,2,W,1,1,493,4,3420
52,W,hands,2,W,1,1,843,5,5094
52,W,hard,2,W,1,1,468,4,4744
52,N,hargers,1,N,1,1,975,7,0
52,N,harred,1,N,1,0,560,6,0
52,N,hartorbs,1,N,1,1,516,8,0
52,N,hawls,1,N,1,1,589,5,0
52,W,health,2,W,1,1,458,6,2361
52,W,heard,2,W,1,1,568,5,5070
52,W,heart,2,W,1,1,434,5,2597
52,W,heavy,2,W,1,1,460,5,2376
52,N,hecking,1,N,1,1,475,7,0
52,W,held,2,W,1,1,416,4,3825
52,N,herge,1,N,1,0,562,5,0
52,N,hids,1,N,1,1,484,4,0
52,W,high,2,W,1,1,703,4,6516
52,N,hoddled,1,N,1,1,480,7,0
52,W,hold,2,W,1,1,527,4,2813
52,N,hollord,1,N,1,0,999,7,0
52,W,hope,2,W,1,1,1117,4,3333
52,N,houch,1,N,1,1,546,5,0
52,W,house,2,W,1,1,758,5,10001
52,W,husband,2,W,1,NA,473,7,2405
52,W,idea,2,W,1,1,428,4,4879
52,N,ikh,1,N,1,0,415,3,0
52,N,inclels,1,N,1,1,419,7,0
52,W,indeed,2,W,1,1,499,6,4533
52,N,ingrished,1,N,1,1,548,9,0
52,N,inmuent,1,N,1,1,738,7,0
52,W,inside,2,W,1,1,578,6,3313
52,W,interest,2,W,1,1,755,8,3825
52,N,issen,1,N,1,1,412,5,0
52,N,jendar,1,N,1,1,475,6,0
52,N,jiffing,1,N,1,1,969,7,0
52,W,job,2,W,1,0,530,3,4372
52,W,john,2,W,1,1,616,4,3566
52,N,jult,1,N,1,1,467,4,0
52,W,keep,2,W,1,1,611,4,6264
52,N,kifts,1,N,1,1,1131,5,0
52,W,knew,1,N,0,1,326,4,8152
52,W,knowledge,2,W,1,1,493,9,2421
52,W,labour,2,W,1,1,454,6,4679
52,N,laf,1,N,1,1,576,3,0
52,W,land,2,W,1,0,576,4,4455
52,N,lanfood,1,N,1,0,458,7,0
52,W,language,2,W,1,1,479,8,2357
52,N,lape,1,N,1,0,596,4,0
52,N,larm,1,N,1,0,510,4,0
52,W,last,2,W,1,1,445,4,11755
52,W,later,2,W,1,1,449,5,7490
52,W,law,2,W,1,0,491,3,2983
52,W,least,2,W,1,1,633,5,6427
52,W,leave,2,W,1,1,546,5,4355
52,N,leez,1,N,1,1,557,4,0
52,W,left,2,W,1,1,490,4,9889
52,W,less,2,W,1,1,448,4,8227
52,W,let,2,W,1,1,510,3,7038
52,W,life,2,W,1,1,603,4,13180
52,W,like,2,W,1,1,588,4,35451
52,W,line,2,W,1,1,449,4,3920
52,N,lisedess,1,N,1,1,624,8,0
52,W,little,2,W,1,1,530,6,17410
52,W,live,2,W,1,0,376,4,4183
52,W,lived,2,W,1,1,506,5,2480
52,N,loamed,1,N,1,1,1084,6,0
52,N,loles,1,N,1,1,475,5,0
52,W,look,2,W,1,1,609,4,10584
52,W,looking,2,W,1,1,759,7,5428
52,N,loppet,1,N,1,1,504,6,0
52,N,lorbor,1,N,1,1,427,6,0
52,W,lord,2,W,1,0,1398,4,3681
52,W,lost,2,W,1,1,516,4,3795
52,W,lot,2,W,1,1,379,3,5724
52,N,lunsier,1,N,1,1,481,7,0
52,N,lunty,1,N,1,1,775,5,0
52,W,made,2,W,1,1,491,4,17860
52,W,make,2,W,1,1,493,4,15832
52,W,makes,2,W,1,1,653,5,3237
52,W,man,2,W,1,1,486,3,17866
52,N,manged,1,N,1,1,669,6,0
52,W,many,2,W,1,1,575,4,17343
52,N,maoun,1,N,1,1,452,5,0
52,W,market,2,W,1,1,490,6,2374
52,N,marroy,1,N,1,0,644,6,0
52,N,matchblires,1,N,1,1,385,11,0
52,W,matter,2,W,1,1,537,6,5136
52,W,maybe,2,W,1,0,526,5,2425
52,W,mean,2,W,1,1,467,4,7547
52,W,means,2,W,1,0,425,5,4753
52,W,meant,2,W,1,1,644,5,2575
52,W,meet,2,W,1,1,512,4,2473
52,W,meeting,1,N,0,1,361,7,2603
52,W,might,2,W,1,0,397,5,13216
52,N,minching,1,N,1,0,665,8,0
52,W,mind,2,W,1,1,526,4,6283
52,N,mirched,1,N,1,0,616,7,0
52,N,mirt,1,N,1,1,436,4,0
52,W,miss,2,W,1,1,466,4,4159
52,N,mocksmess,1,N,1,1,435,9,0
52,N,molions,1,N,1,1,525,7,0
52,N,mollow,1,N,1,1,621,6,0
52,W,moment,2,W,1,0,478,6,5965
52,W,money,2,W,1,1,694,5,7226
52,W,months,2,W,1,0,553,6,4052
52,W,morning,2,W,1,0,561,7,5406
52,N,mortans,1,N,1,1,555,7,0
52,N,morth,1,N,1,1,577,5,0
52,W,mother,2,W,1,1,530,6,7662
52,N,moundtrash,1,N,1,1,611,10,0
52,W,mouth,2,W,1,1,456,5,2411
52,W,moved,2,W,1,1,503,5,3140
52,W,movement,2,W,1,1,546,8,3426
52,N,murans,1,N,1,1,753,6,0
52,N,murtide,1,N,1,1,520,7,0
52,W,name,2,W,1,1,484,4,4736
52,W,natural,2,W,1,1,481,7,2871
52,N,naubles,1,N,1,1,514,7,0
52,W,near,2,W,1,1,626,4,3377
52,W,need,2,W,1,1,592,4,8342
52,N,nenceless,1,N,1,1,543,9,0
52,N,nightdrab,1,N,1,1,866,9,0
52,W,nothing,2,W,1,1,545,7,9210
52,W,office,2,W,1,1,500,6,4460
52,W,oh,2,W,1,1,848,2,8158
52,W,old,2,W,1,1,493,3,13198
52,N,onching,1,N,1,1,561,7,0
52,W,ones,2,W,1,1,637,4,2555
52,N,ony,1,N,1,1,525,3,0
52,W,opened,2,W,1,1,673,6,2405
52,W,order,2,W,1,1,556,5,4865
52,W,others,2,W,1,1,600,6,5597
52,N,outsears,1,N,1,1,541,8,0
52,N,pafts,1,N,1,1,552,5,0
52,W,paper,2,W,1,1,522,5,3128
52,W,part,2,W,1,1,538,4,8895
52,W,passed,2,W,1,1,593,6,2490
52,W,people,2,W,1,1,492,6,26215
52,W,per,1,N,0,1,481,3,6515
52,W,perhaps,2,W,1,1,419,7,8487
52,W,period,1,N,0,1,368,6,3056
52,W,personal,2,W,1,1,619,8,2666
52,N,pewyer,1,N,1,0,469,6,0
52,N,phamecalls,1,N,1,1,511,10,0
52,N,phicker,1,N,1,1,511,7,0
52,N,pift,1,N,1,0,408,4,0
52,N,pimmers,1,N,1,0,711,7,0
52,N,pirched,1,N,1,1,416,7,0
52,N,pitroods,1,N,1,1,446,8,0
52,N,plansgrant,1,N,1,1,526,10,0
52,W,play,2,W,1,1,482,4,4951
52,N,plewers,1,N,1,1,575,7,0
52,W,police,2,W,1,0,637,6,3770
52,N,pones,1,N,1,1,376,5,0
52,N,poocer,1,N,1,1,601,6,0
52,N,portbile,1,N,1,1,488,8,0
52,W,pounds,2,W,1,1,480,6,3922
52,N,predoxed,1,N,1,1,755,8,0
52,N,preruncts,1,N,1,1,780,9,0
52,W,private,2,W,1,1,503,7,3456
52,W,problem,2,W,1,0,459,7,4785
52,W,problems,2,W,1,1,508,8,4268
52,W,process,2,W,1,0,459,7,2687
52,N,progger,1,N,1,1,554,7,0
52,N,progners,1,N,1,1,447,8,0
52,N,prussosks,1,N,1,1,434,9,0
52,W,public,2,W,1,1,479,6,6382
52,N,puel,1,N,1,1,544,4,0
52,N,puge,1,N,1,1,512,4,0
52,N,quardes,1,N,1,0,505,7,0
52,N,quiprant,1,N,1,1,455,8,0
52,W,quite,2,W,1,1,566,5,9866
52,N,radil,1,N,1,1,487,5,0
52,N,raffis,1,N,1,1,589,6,0
52,W,rate,2,W,1,1,507,4,2530
52,W,rather,2,W,1,1,606,6,9199
52,N,rawed,1,N,1,1,662,5,0
52,W,reached,2,W,1,0,824,7,2485
52,W,reason,2,W,1,1,496,6,4132
52,N,rebite,1,N,1,1,588,6,0
52,N,recelts,1,N,1,1,567,7,0
52,W,red,2,W,1,1,499,3,3030
52,N,redoped,1,N,1,1,540,7,0
52,N,rengers,1,N,1,1,436,7,0
52,W,report,2,W,1,1,866,6,2416
52,N,reser,1,N,1,0,428,5,0
52,N,resoss,1,N,1,1,529,6,0
52,W,rest,2,W,1,0,539,4,3880
52,W,result,2,W,1,1,534,6,3031
52,W,return,2,W,1,1,441,6,2729
52,N,rhinsing,1,N,1,1,470,8,0
52,N,rhylic,1,N,1,1,478,6,0
52,N,rickthew,1,N,1,1,467,8,0
52,N,riercing,1,N,1,1,574,8,0
52,N,rimby,1,N,1,1,536,5,0
52,W,road,2,W,1,0,535,4,3791
52,N,rof,1,N,1,1,437,3,0
52,N,rols,1,N,1,1,616,4,0
52,N,romedud,1,N,1,0,433,7,0
52,W,room,2,W,1,1,877,4,8249
52,W,round,2,W,1,1,675,5,5913
52,N,ruce,1,N,1,1,413,4,0
52,W,run,2,W,1,1,505,3,4117
52,N,runpain,1,N,1,1,891,7,0
52,N,ruskes,1,N,1,1,493,6,0
52,N,saff,1,N,1,1,477,4,0
52,W,said,2,W,1,1,485,4,49655
52,N,sanks,1,N,1,0,461,5,0
52,W,sat,2,W,1,1,595,3,4085
52,W,saw,2,W,1,1,517,3,6944
52,W,say,2,W,1,1,514,3,15720
52,W,saying,2,W,1,1,626,6,3811
52,W,says,2,W,1,1,570,4,7411
52,N,scaycul,1,N,1,1,461,7,0
52,W,school,2,W,1,1,484,6,6984
52,N,schoolrurls,1,N,1,1,473,11,0
52,N,scoods,1,N,1,1,727,6,0
52,W,sea,2,W,1,1,428,3,2872
52,N,seasdess,1,N,1,1,655,8,0
52,N,secents,1,N,1,0,574,7,0
52,W,see,2,W,1,1,517,3,20968
52,N,seeled,1,N,1,1,676,6,0
52,W,seem,2,W,1,1,513,4,3948
52,W,seemed,2,W,1,1,687,6,7460
52,W,seems,2,W,1,1,534,5,4342
52,W,seen,2,W,1,1,458,4,6750
52,W,serious,2,W,1,1,494,7,2440
52,N,sern,1,N,1,0,496,4,0
52,W,service,1,N,0,1,996,7,3204
52,W,set,2,W,1,1,483,3,6687
52,W,several,2,W,1,1,543,7,4306
52,W,shall,2,W,1,1,693,5,4085
52,N,shiders,1,N,1,1,594,7,0
52,W,show,2,W,1,1,510,4,4165
52,N,shriel,1,N,1,0,992,6,0
52,N,shugs,1,N,1,1,484,5,0
52,N,sickstone,1,N,1,1,542,9,0
52,W,side,2,W,1,1,486,4,6943
52,N,siendly,1,N,1,1,539,7,0
52,W,simple,2,W,1,1,526,6,2693
52,W,since,2,W,1,1,536,5,8970
52,N,sinwreant,1,N,1,1,492,9,0
52,W,sir,2,W,1,1,452,3,2991
52,N,sittered,1,N,1,1,544,8,0
52,N,sloredess,1,N,1,1,572,9,0
52,N,slounding,1,N,1,0,588,9,0
52,W,slowly,2,W,1,1,565,6,2363
52,W,small,2,W,1,1,993,5,9343
52,N,smaw,1,N,1,1,620,4,0
52,N,soathe,2,W,0,1,557,6,0
52,W,something,2,W,1,0,531,9,12776
52,W,son,1,N,0,1,272,3,2858
52,N,sonches,1,N,1,0,528,7,0
52,W,sound,2,W,1,1,447,5,2989
52,W,soviet,2,W,1,1,1496,6,2543
52,N,spamped,1,N,1,1,505,7,0
52,N,spancing,1,N,1,1,734,8,0
52,N,spanes,1,N,1,1,594,6,0
52,W,special,2,W,1,1,490,7,3501
52,N,spelty,1,N,1,1,537,6,0
52,W,spent,2,W,1,1,529,5,2531
52,N,spetlin,1,N,1,0,445,7,0
52,N,spiy,1,N,1,1,542,4,0
52,N,splilling,1,N,1,1,1044,9,0
52,N,spolt,1,N,1,1,650,5,0
52,N,spom,1,N,1,1,537,4,0
52,N,spough,1,N,1,0,517,6,0
52,N,spraw,1,N,1,1,587,5,0
52,N,sprealman,1,N,1,1,1563,9,0
52,N,spreen,1,N,1,1,473,6,0
52,N,spush,1,N,1,1,727,5,0
52,N,squrenees,1,N,1,1,556,9,0
52,W,stage,2,W,1,1,715,5,2528
52,N,stangroods,1,N,1,1,568,10,0
52,N,stase,1,N,1,1,1495,5,0
52,W,states,1,N,0,1,546,6,3326
52,N,stempling,1,N,1,0,392,9,0
52,W,still,2,W,1,1,448,5,16293
52,N,stockles,1,N,1,1,1020,8,0
52,W,stood,2,W,1,1,490,5,3810
52,W,stop,2,W,1,0,326,4,3135
52,W,story,2,W,1,0,802,5,2992
52,N,stote,1,N,1,1,588,5,0
52,W,street,2,W,1,1,457,6,4546
52,W,strong,2,W,1,0,482,6,2989
52,N,struelchen,1,N,1,1,475,10,0
52,N,stut,1,N,1,1,756,4,0
52,N,subsone,1,N,1,1,550,7,0
52,W,support,2,W,1,1,487,7,3265
52,W,suppose,2,W,1,1,590,7,2813
52,N,swardly,1,N,1,1,993,7,0
52,N,swib,1,N,1,1,539,4,0
52,N,swignet,1,N,1,1,143,7,0
52,N,swornstay,1,N,1,1,564,9,0
52,N,tagled,1,N,1,1,638,6,0
52,W,taken,2,W,1,1,474,5,6071
52,W,taking,1,N,0,1,453,6,3773
52,W,talking,2,W,1,1,608,7,3267
52,N,tanbet,1,N,1,1,454,6,0
52,N,tartbiece,1,N,1,1,449,9,0
52,N,tastend,1,N,1,1,657,7,0
52,N,tawls,1,N,1,1,486,5,0
52,N,techmigue,1,N,1,1,504,9,0
52,W,tell,2,W,1,0,566,4,8032
52,N,telps,1,N,1,0,553,5,0
52,W,ten,2,W,1,1,421,3,4054
52,N,thamped,1,N,1,0,516,7,0
52,W,therefore,2,W,1,0,544,9,3601
52,W,thought,2,W,1,1,496,7,12866
52,W,thus,1,N,0,1,432,4,3219
52,W,time,2,W,1,1,422,4,32093
52,W,times,2,W,1,1,453,5,6266
52,N,tinchened,1,N,1,0,533,9,0
52,N,tissil,1,N,1,1,591,6,0
52,N,tonders,1,N,1,1,445,7,0
52,W,top,2,W,1,1,645,3,4240
52,N,toshdouse,1,N,1,0,680,9,0
52,W,towards,2,W,1,0,670,7,4700
52,N,towd,1,N,1,1,380,4,0
52,W,town,2,W,1,1,506,4,3328
52,W,trade,2,W,1,1,546,5,2967
52,N,trag,1,N,1,1,516,4,0
52,N,trardess,1,N,1,1,355,8,0
52,N,trolies,1,N,1,1,535,7,0
52,N,tuede,1,N,1,1,495,5,0
52,N,tuge,1,N,1,1,468,4,0
52,N,tunted,1,N,1,1,558,6,0
52,W,turn,2,W,1,1,536,4,4226
52,N,tushing,1,N,1,1,853,7,0
52,W,two,2,W,1,0,485,3,24552
52,W,union,2,W,1,1,716,5,3587
52,W,upon,2,W,1,1,451,4,4978
52,W,us,1,N,0,1,445,2,33195
52,W,use,2,W,1,1,459,3,8700
52,W,used,2,W,1,1,493,4,9235
52,W,using,2,W,1,1,482,5,2436
52,N,vawess,1,N,1,0,478,6,0
52,W,view,2,W,1,1,489,4,3903
52,N,wamble,1,N,1,1,582,6,0
52,W,want,2,W,1,1,538,4,11700
52,W,wanted,2,W,1,1,412,6,6000
52,W,war,2,W,1,1,448,3,6082
52,W,water,2,W,1,1,465,5,7749
52,W,way,2,W,1,1,524,3,21570
52,N,weath,1,N,1,1,966,5,0
52,W,week,2,W,1,1,972,4,4853
52,W,weeks,2,W,1,1,522,5,2859
52,W,well,2,W,1,1,416,4,24382
52,W,went,2,W,1,1,458,4,12396
52,N,wessing,1,N,1,1,602,7,0
52,W,west,2,W,1,0,959,4,3368
52,W,white,2,W,1,1,532,5,6594
52,W,whole,2,W,1,0,839,5,7546
52,W,whose,2,W,1,1,3563,5,4005
52,W,wife,2,W,1,1,539,4,3777
52,W,window,2,W,1,0,562,6,2372
52,W,without,2,W,1,1,477,7,10421
52,N,woob,1,N,1,1,567,4,0
52,W,words,2,W,1,1,403,5,4878
52,W,working,2,W,1,1,509,7,4544
52,W,years,2,W,1,1,553,5,16371
52,N,yeomee,1,N,1,1,1433,6,0
52,W,yes,2,W,1,1,620,3,13855
52,W,yet,2,W,1,1,496,3,8399
52,W,young,2,W,1,1,647,5,7958
52,N,zoosots,1,N,1,NA,466,7,0
53,W,across,2,W,1,1,436,6,5000
53,W,act,2,W,1,1,383,3,3354
53,W,action,2,W,1,1,436,6,3228
53,N,adbu,1,N,1,1,677,4,0
53,W,along,2,W,1,1,434,5,5267
53,W,also,2,W,1,1,464,4,16496
53,W,although,2,W,1,1,397,8,5424
53,W,always,2,W,1,1,542,6,11850
53,N,ammict,1,N,1,1,541,6,0
53,W,among,2,W,1,1,1749,5,5090
53,W,answer,2,W,1,1,782,6,3161
53,W,areas,2,W,1,1,439,5,2549
53,W,around,2,W,1,1,506,6,9011
53,W,art,2,W,1,1,862,3,2972
53,N,ascude,1,N,1,1,513,6,0
53,N,ashpen,1,N,1,1,763,6,0
53,W,asked,2,W,1,1,597,5,8385
53,N,aturts,1,N,1,1,440,6,0
53,W,away,2,W,1,1,444,4,12155
53,W,bad,2,W,1,1,547,3,3755
53,N,baise,1,N,1,1,353,5,0
53,N,bangboy,1,N,1,1,486,7,0
53,W,bank,2,W,1,0,414,4,2385
53,N,bankrough,1,N,1,1,1698,9,0
53,N,bardays,1,N,1,1,623,7,0
53,N,basots,1,N,1,1,498,6,0
53,W,became,1,N,0,1,119,6,4792
53,N,beeched,2,W,0,1,679,7,0
53,N,begrille,1,N,1,0,386,8,0
53,N,behoil,1,N,1,1,628,6,0
53,N,bejove,1,N,1,1,496,6,0
53,N,bempled,1,N,1,1,527,7,0
53,N,benaft,1,N,1,1,427,6,0
53,W,best,2,W,1,1,392,4,6187
53,W,better,2,W,1,1,465,6,8101
53,W,beyond,2,W,1,1,382,6,2757
53,N,billaged,1,N,1,1,0,8,0
53,N,bired,1,N,1,1,509,5,0
53,W,bit,2,W,1,1,449,3,4307
53,W,blood,2,W,1,1,415,5,2536
53,N,blossed,1,N,1,1,372,7,0
53,N,bluffmess,1,N,1,1,350,9,0
53,N,boached,1,N,1,1,572,7,0
53,W,body,2,W,1,1,359,4,5243
53,W,book,2,W,1,1,388,4,4932
53,N,boonsless,1,N,1,0,456,9,0
53,W,boy,2,W,1,1,495,3,3876
53,N,braggrass,1,N,1,1,464,9,0
53,N,brap,1,N,1,1,424,4,0
53,N,brater,1,N,1,1,511,6,0
53,N,bridgemalts,1,N,1,1,144,11,0
53,W,bring,2,W,1,1,498,5,3252
53,W,british,2,W,1,1,499,7,6557
53,W,brought,2,W,1,1,467,7,4460
53,N,buckoche,1,N,1,1,396,8,0
53,W,business,2,W,1,1,424,8,4234
53,N,cabe,1,N,1,1,1078,4,0
53,N,cadlor,1,N,1,0,417,6,0
53,W,called,2,W,1,1,399,6,7490
53,W,came,2,W,1,1,405,4,12508
53,W,cannot,2,W,1,1,332,6,4435
53,W,care,2,W,1,1,434,4,3128
53,N,cealings,1,N,1,0,814,8,0
53,N,cenflel,1,N,1,0,440,7,0
53,W,certain,2,W,1,1,565,7,5226
53,N,chacloned,1,N,1,1,0,9,0
53,N,chaked,1,N,1,1,876,6,0
53,W,changed,2,W,1,1,401,7,4105
53,N,cheld,1,N,1,1,446,5,0
53,W,child,2,W,1,1,604,5,7645
53,W,children,2,W,1,1,1797,8,11744
53,N,chompy,1,N,1,1,738,6,0
53,W,church,2,W,1,1,416,6,2844
53,N,cied,1,N,1,0,588,4,0
53,W,city,2,W,1,1,396,4,3796
53,N,clammest,2,W,0,1,653,8,0
53,W,clear,2,W,1,1,364,5,4218
53,W,close,2,W,1,1,396,5,3636
53,N,clothmate,1,N,1,1,815,9,0
53,N,coaxhound,1,N,1,1,808,9,0
53,N,coirs,1,N,1,1,414,5,0
53,W,cold,2,W,1,0,476,4,3236
53,W,coming,2,W,1,1,680,6,4050
53,N,compends,2,W,0,1,1660,8,0
53,N,conceeled,1,N,1,1,416,9,0
53,W,concerned,2,W,1,1,486,9,2492
53,N,conculls,1,N,1,1,541,8,0
53,N,congides,1,N,1,1,1121,8,0
53,N,congues,1,N,1,1,679,7,0
53,W,control,2,W,1,1,463,7,3876
53,N,cornan,1,N,1,1,473,6,0
53,W,could,2,W,1,1,369,5,33660
53,W,countries,2,W,1,1,464,9,3979
53,W,course,2,W,1,1,400,6,11914
53,N,cowat,1,N,1,1,431,5,0
53,N,cowrurl,1,N,1,1,479,7,0
53,N,crawbiers,1,N,1,1,1029,9,0
53,N,crerps,1,N,1,1,443,6,0
53,N,cribles,1,N,1,1,492,7,0
53,N,crobby,1,N,1,1,540,6,0
53,N,crovos,1,N,1,0,133,6,0
53,N,crynching,1,N,1,1,401,9,0
53,N,cucking,2,W,0,1,493,7,0
53,N,daklies,1,N,1,1,410,7,0
53,N,dape,2,W,0,1,428,4,0
53,W,day,2,W,1,0,428,3,13729
53,N,delinds,1,N,1,1,1020,7,0
53,N,detissed,1,N,1,1,525,8,0
53,W,different,2,W,1,1,524,9,7170
53,N,disracks,1,N,1,1,554,8,0
53,N,docing,1,N,1,1,414,6,0
53,W,doctor,2,W,1,1,434,6,2376
53,W,done,2,W,1,0,405,4,7282
53,W,door,2,W,1,1,334,4,5891
53,N,douachest,1,N,1,0,439,9,0
53,W,doubt,2,W,1,1,500,5,2710
53,N,doyly,1,N,1,1,469,5,0
53,N,drampers,1,N,1,1,591,8,0
53,N,drog,1,N,1,0,398,4,0
53,N,drowled,1,N,1,1,645,7,0
53,N,durl,1,N,1,0,352,4,0
53,N,dwat,1,N,1,1,468,4,0
53,W,easy,2,W,1,1,393,4,2686
53,W,eat,2,W,1,1,489,3,2424
53,N,ebarge,1,N,1,1,523,6,0
53,W,effect,2,W,1,1,521,6,2837
53,N,efu,1,N,1,1,584,3,0
53,N,ellat,2,W,0,1,378,5,0
53,W,else,2,W,1,1,394,4,4875
53,N,encu,1,N,1,1,381,4,0
53,W,end,2,W,1,1,410,3,8359
53,N,endips,1,N,1,1,472,6,0
53,W,er,2,W,1,1,524,2,6245
53,N,eruct,1,N,1,1,536,5,0
53,W,europe,1,N,0,1,393,6,2784
53,W,ever,2,W,1,1,436,4,8047
53,W,eyes,2,W,1,1,500,4,7100
53,W,face,2,W,1,1,480,4,8000
53,N,faltet,1,N,1,1,447,6,0
53,W,father,2,W,1,1,395,6,5942
53,W,fear,2,W,1,1,395,4,2791
53,N,feasing,2,W,0,1,540,7,0
53,W,feel,2,W,1,1,457,4,6650
53,W,feeling,2,W,1,0,559,7,3606
53,W,felt,2,W,1,1,409,4,7245
53,N,fench,2,W,0,0,350,5,0
53,N,fesons,1,N,1,1,715,6,0
53,N,fessiers,1,N,1,1,331,8,0
53,N,figing,1,N,1,1,474,6,0
53,W,fish,2,W,1,1,440,4,3064
53,W,five,2,W,1,0,395,4,5226
53,N,flawer,1,N,1,1,599,6,0
53,N,flold,1,N,1,1,543,5,0
53,N,floot,1,N,1,1,507,5,0
53,N,foke,1,N,1,1,484,4,0
53,W,followed,2,W,1,1,401,8,2345
53,N,folt,1,N,1,1,435,4,0
53,N,fongues,1,N,1,1,511,7,0
53,W,food,2,W,1,1,440,4,4552
53,W,force,2,W,1,1,541,5,3048
53,W,form,2,W,1,1,481,4,4797
53,W,found,2,W,1,1,391,5,8630
53,W,four,2,W,1,1,421,4,5843
53,N,fowns,1,N,1,0,89,5,0
53,N,frauselies,1,N,1,1,387,10,0
53,W,free,2,W,1,1,472,4,3734
53,N,frelled,1,N,1,1,615,7,0
53,W,french,2,W,1,1,408,6,2677
53,W,friend,2,W,1,1,469,6,3087
53,N,frithed,1,N,1,1,828,7,0
53,N,fronter,1,N,1,1,888,7,0
53,N,frurlier,1,N,1,1,407,8,0
53,N,fulchom,1,N,1,1,399,7,0
53,N,futches,1,N,1,1,594,7,0
53,N,gastas,1,N,1,0,390,6,0
53,N,gattered,1,N,1,1,656,8,0
53,W,get,2,W,1,1,494,3,20944
53,W,getting,1,N,0,0,0,7,4395
53,W,girl,2,W,1,1,382,4,4944
53,W,girls,2,W,1,1,535,5,2912
53,W,give,2,W,1,1,453,4,8660
53,W,given,2,W,1,1,492,5,6045
53,N,glubume,1,N,1,1,495,7,0
53,W,go,2,W,1,0,415,2,18870
53,W,god,2,W,1,1,387,3,4668
53,W,goes,2,W,1,1,431,4,2783
53,W,gone,2,W,1,1,603,4,4521
53,W,got,2,W,1,1,482,3,15400
53,W,green,2,W,1,1,412,5,2648
53,N,griteie,1,N,1,1,404,7,0
53,N,grussier,1,N,1,1,364,8,0
53,N,guggaw,1,N,1,0,418,6,0
53,N,gumbler,1,N,1,1,690,7,0
53,N,gunwhiffs,1,N,1,1,481,9,0
53,N,gups,1,N,1,1,509,4,0
53,N,gyrbets,1,N,1,1,486,7,0
53,N,hadge,1,N,1,1,1265,5,0
53,N,haffs,1,N,1,1,462,5,0
53,W,half,2,W,1,1,463,4,5895
53,W,hand,2,W,1,1,466,4,8217
